Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Dayton,18,0,1.000,29,2,.935,80.0,64.5,19.2,3.7,Reg. Season Champion
2,Richmond,14,4,.778,24,7,.774,75.3,66.8,11.3,2.8,
3,Rhode Island,13,5,.722,21,9,.700,73.3,68.9,9.3,4.8,
4,Saint Louis,12,6,.667,23,8,.742,71.7,65.2,9.4,3.1,
5,Duquesne,11,7,.611,21,9,.700,71.5,66.4,6.8,1.7,
5,St. Bonaventure,11,7,.611,19,12,.613,69.1,66.9,3.1,1.6,
7,Davidson,10,8,.556,16,14,.533,72.7,67.5,8.9,3.6,
8,Virginia Commonwealth,8,10,.444,18,13,.581,70.7,65.2,9.7,4.1,
8,Massachusetts,8,10,.444,14,17,.452,68.5,71.2,1.1,3.8,
10,La Salle,6,12,.333,15,15,.500,68.0,69.9,-0.2,1.7,
10,George Washington,6,12,.333,12,20,.375,65.2,70.1,-4.0,0.9,
12,George Mason,5,13,.278,17,15,.531,67.1,67.8,0.9,1.5,
13,Fordham,2,16,.111,9,22,.290,58.6,61.7,-3.6,-0.4,
13,Saint Joseph's,2,16,.111,6,26,.188,69.0,79.5,-5.5,4.9,